Posted Date,Tran Date,Description,Card,Amount,Balance
8/1/2022,7/29/2022,IN N OUT BURGER 240 SAN JOSE CA,6918,($10.50),--
8/1/2022,7/29/2022,Prime Video*N97L17RC3 888-802-3080 WA,6918,($10.99),--
8/1/2022,7/29/2022,CHEVRON 0359231 SAN JOSE CA,6918,($20.53),--
8/1/2022,7/29/2022,ALASKA AIR 0272306655731 SEATTLE WA,6918,($30.00),--
8/1/2022,7/29/2022,SUSHI CHIYO BEAVERTON OR,6918,($59.92),--
8/1/2022,7/29/2022,SQ *STUMPTOWN ESCAP 877-417-4551 OR,6918,($69.98),--
8/1/2022,7/29/2022,HYATT PLACE SAN JOSE DWT SAN JOSE CA,6918,"($3,162.94)",--
7/29/2022,7/28/2022,TAQUERIA LAS VEGAS - MIL MILPITAS CA,6918,($24.04),--
7/28/2022,7/27/2022,TST* SAN PEDRO MARKET SAN JOSE CA,6918,($10.70),--
7/29/2022,7/27/2022,ERIKS DELICAFE - MILPITAS MILPITAS CA,6918,($17.90),--
7/29/2022,7/27/2022,THE HOME DEPOT #1041 MILPITAS CA,6918,($23.67),--
7/29/2022,7/27/2022,BIG ALS MILPITAS BEAVERTON OR,6918,($25.48),--
7/28/2022,7/27/2022,TST* SAN PEDRO MARKET SAN JOSE CA,6918,($27.31),--
7/28/2022,7/27/2022,CHEVRON 0207673 MILPITAS CA,6918,($68.96),--
7/28/2022,7/26/2022,TST* Hella Good Burger San Jose CA,6918,($15.60),--
7/28/2022,7/26/2022,MIKONOS GRILL MILPITAS CA,6918,($22.97),--
7/26/2022,7/25/2022,IN N OUT BURGER 240 SAN JOSE CA,6918,($10.50),--
7/26/2022,7/25/2022,DALAT NOODLE MILPITAS CA,6918,($18.80),--
7/27/2022,7/25/2022,TST* Olla Cocina San Jose CA,6918,($42.33),--
7/25/2022,7/24/2022,ANCHORS SAN JOSE CA,6918,($3.01),--
7/25/2022,7/24/2022,MILPITAS GROCERY OU MILPITAS CA,6918,($5.46),--
7/25/2022,7/24/2022,USA*MILPITAS COIN LAUNDRY MILPITAS CA,6918,($9.75),--
7/25/2022,7/24/2022,TST* SAN PEDRO MARKET SAN JOSE CA,6918,($10.25),--
7/25/2022,7/24/2022,TST* SAN PEDRO MARKET SAN JOSE CA,6918,($13.66),--
7/25/2022,7/24/2022,ANCHORS SAN JOSE CA,6918,($18.14),--
7/26/2022,7/24/2022,BB DINER MILPITAS #155 MILPITAS CA,6918,($30.40),--
7/26/2022,7/24/2022,ALASKA AIR 0277779313588 SEATTLE WA,6918,($215.60),--
7/25/2022,7/23/2022,SQ *PIZZA BOCCA LUPO San Jose CA,6918,($17.49),--
7/25/2022,7/23/2022,TST* The Farmers Union San Jose CA,6918,($42.16),--
7/25/2022,7/22/2022,BB DINER MILPITAS #155 MILPITAS CA,6918,($25.45),--
7/25/2022,7/22/2022,SAFEWAY #1879 MILPITAS CA,6918,($36.17),--
7/25/2022,7/22/2022,GYU-KAKU RESTAURANT SAN JOSE CA,6918,($59.52),--
7/21/2022,7/21/2022,SQ *KURA REVOLVING SUSHI Cupertino CA,6918,($50.07),--
7/22/2022,7/20/2022,MIKONOS GRILL MILPITAS CA,6918,($19.40),--
7/21/2022,7/20/2022,TST* The Farmers Union San Jose CA,6918,($59.28),--
7/20/2022,7/19/2022,TAQUERIA LAS VEGAS - MIL MILPITAS CA,6918,($18.46),--
7/20/2022,7/19/2022,IL FORNAIO - SAN JOSE SAN JOSE CA,6918,($47.23),--
7/25/2022,7/18/2022,STUMPTOWN PDX - 318 PORTLAND OR,6918,($10.75),--
7/20/2022,7/18/2022,CHEESE STEAK SHOP MILPITAS CA,6918,($13.21),--
7/20/2022,7/18/2022,HYATT PLACE SAN JOSE FB SAN JOSE CA,6918,($23.99),--
7/20/2022,7/18/2022,ALASKA AIR 0272305514599 SEATTLE WA,6918,($30.00),--
7/20/2022,7/18/2022,ALASKA AIR 0277778067276 SEATTLE WA,6918,($202.60),--
7/18/2022,7/17/2022,CENTURY THEATRES 483 BEAVERTON OR,6918,($16.10),--
7/19/2022,7/17/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($24.99),--
7/19/2022,7/17/2022,SUSHI CHIYO BEAVERTON OR,6918,($52.21),--
7/19/2022,7/17/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($79.46),--
7/18/2022,7/16/2022,BEST BUY 00004515 BEAVERTON OR,6918,$199.00 ,--
7/18/2022,7/16/2022,TACO BELL #2253 BEAVERTON OR,6918,($11.45),--
7/18/2022,7/16/2022,CENTURY THEATRES 483 BEAVERTON OR,6918,($25.00),--
7/18/2022,7/16/2022,PASTINI CEDAR HILLS BEAVERTON OR,6918,($50.40),--
7/18/2022,7/16/2022,TRIPLE 7 STATION BEAVERTON OR,6918,($75.00),--
7/18/2022,7/16/2022,BEST BUY 00004515 BEAVERTON OR,6918,($239.99),--
7/18/2022,7/16/2022,PDX AIRPORT PARKING PORTLAND OR,6918,($240.00),--
7/18/2022,7/15/2022,SJC PEETS B TMP 6631309 INDIANAPOLIS IN,6918,($4.32),--
7/18/2022,7/15/2022,HUDSONNEWS ST887 SAN JOSE CA,6918,($6.55),--
7/18/2022,7/15/2022,"76 - NORTH FIRST UNION, I SAN JOSE CA",6918,($50.75),--
7/18/2022,7/15/2022,SJC TAP AND POUR 6632117 SAN JOSE CA,6918,($65.79),--
7/18/2022,7/15/2022,NATIONAL CAR RENTAL SAN JOSE CA,6918,"($1,008.36)",--
7/18/2022,7/15/2022,HYATT HOUSE SAN JOSE SAN JOSE CA,6918,"($2,350.17)",--
7/15/2022,7/14/2022,IN N OUT BURGER 115 MILPITAS CA,6918,($10.50),--
7/14/2022,7/14/2022,YELP-GRUBHUBSHANTANDO 8002561020 NY,6918,($15.28),--
7/18/2022,7/14/2022,BB DINER MILPITAS #155 MILPITAS CA,6918,($21.11),--
7/15/2022,7/13/2022,MIKONOS GRILL MILPITAS CA,6918,($22.31),--
7/15/2022,7/13/2022,TARGET 00025817 SAN JOSE CA,6918,($24.06),--
7/14/2022,7/13/2022,VZWRLSS*MY VZ VW P 800-922-0204 FL,6918,($114.62),--
7/15/2022,7/13/2022,SOUTHWES 5262141587900 800-435-9792 TX,6918,($202.98),--
7/14/2022,7/12/2022,SHAN TANDOORI PIZZA SAN JOSE CA,6918,($5.47),--
7/13/2022,7/12/2022,TAQUERIA LAS VEGAS - MIL MILPITAS CA,6918,($11.30),--
7/12/2022,7/11/2022,CVS/PHARMACY #00422 SAN JOSE CA,6918,($3.88),--
7/13/2022,7/11/2022,CHEESE STEAK SHOP MILPITAS CA,6918,($13.21),--
7/12/2022,7/11/2022,Amazon Prime*7H3QM9AC3 Amzn.com/bill WA,6918,($14.99),--
7/11/2022,7/10/2022,TARGET 00025817 SAN JOSE CA,6918,($6.39),--
7/11/2022,7/10/2022,SHAN RESTAURANT SAN JOSE CA,6918,($28.88),--
7/12/2022,7/10/2022,SUPERCUTS BROKAW SAN JOSE CA,6918,($29.00),--
7/11/2022,7/9/2022,THE HOME DEPOT #4018 BEAVERTON OR,6918,$6.74 ,--
7/11/2022,7/9/2022,IN N OUT BURGER 115 MILPITAS CA,6918,($10.50),--
7/11/2022,7/9/2022,CVS/PHARMACY #00422 SAN JOSE CA,6918,($26.24),--
7/8/2022,7/8/2022,INTEREST CHARGE-CASH ADVA NCES,6918,($17.84),--
7/11/2022,7/7/2022,CHICK-FIL-A #02807 SAN JOSE CA,6918,($12.85),--
7/8/2022,7/7/2022,CHIPOTLE 1561 SAN JOSE CA,6918,($14.82),--
7/8/2022,7/7/2022,CVS/PHARMACY #00422 SAN JOSE CA,6918,($19.69),--
7/7/2022,7/6/2022,Prime Video*B88CY09R3 888-802-3080 WA,6918,($8.99),--
7/8/2022,7/6/2022,IN N OUT BURGER 115 MILPITAS CA,6918,($10.50),--
7/7/2022,7/6/2022,CVS/PHARMACY #00422 SAN JOSE CA,6918,($14.29),--
7/8/2022,7/6/2022,FIVE GUYS CA 1328 QSR SAN JOSE CA,6918,($19.87),--
7/6/2022,7/5/2022,SQ *DC VEGETARIAN Portland OR,6918,($35.75),--
7/7/2022,7/5/2022,OFFICE DEPOT #3369 BEAVERTON OR,6918,($84.99),--
7/7/2022,7/5/2022,ALASKA AIR 0277775562232 SEATTLE WA,6918,($178.60),--
7/6/2022,7/5/2022,BEST BUY 00004523 PORTLAND OR,6918,($199.00),--
7/5/2022,7/4/2022,BEST BUY 00004515 BEAVERTON OR,6918,($24.99),--
7/5/2022,7/4/2022,RED ROBIN NO 77 PORTLAND OR,6918,($42.80),--
7/4/2022,7/3/2022,CHEVRON 0091598 ALOHA OR,6918,($12.59),--
7/4/2022,7/3/2022,TUESDAY MORNING # 0395 PORTLAND OR,6918,($47.99),--
7/4/2022,7/3/2022,BEDMART SCHOLLS FERRY PORTLAND OR,6918,"($1,499.00)",--
7/4/2022,7/2/2022,SQ *RIVERLAND FAMILY FARM Beaverton OR,6918,($9.00),--
7/4/2022,7/2/2022,SQ *CULTURED KINDNESS BEA Beaverton OR,6918,($11.00),--
7/4/2022,7/2/2022,AVENUE SAINT CHARLES BEAVERTON OR,6918,($12.98),--
7/4/2022,7/2/2022,SQ *BAIRD FAMILY ORCHARDS DAYTON OR,6918,($19.95),--
7/4/2022,7/2/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($25.79),--
7/4/2022,7/2/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($73.43),--
7/1/2022,7/1/2022,MOB PAYMENT RECEIVED,6918,"$1,940.00 ",--
7/4/2022,7/1/2022,SUSHI CHIYO BEAVERTON OR,6918,($42.75),--
7/4/2022,7/1/2022,"76 - NORTH FIRST UNION, I SAN JOSE CA",6918,($45.05),--
7/1/2022,7/1/2022,EUREKA - SANTA CLARA 408-2449444 CA,6918,($67.09),--
7/4/2022,7/1/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($71.96),--
7/4/2022,7/1/2022,PDX AIRPORT PARKING PORTLAND OR,6918,($120.00),--
7/4/2022,7/1/2022,HYATT CENTRIC SANTA CLARA SANTA CLARA CA,6918,"($1,212.40)",--
7/1/2022,6/30/2022,MOB PAYMENT RECEIVED,6918,"$4,518.00 ",--
7/4/2022,6/30/2022,MIKONOS GRILL MILPITAS CA,6918,($19.40),--
6/30/2022,6/29/2022,Prime Video*IU3ZG7DN3 888-802-3080 WA,6918,($10.99),--
7/1/2022,6/29/2022,EUREKA - SANTA CLARA 408-2449444 CA,6918,($49.65),--
6/30/2022,6/28/2022,IN N OUT BURGER 115 MILPITAS CA,6918,($10.50),--
6/28/2022,6/27/2022,THEMARKETST1792 PORTLAND OR,6918,($4.09),--
6/29/2022,6/27/2022,IN N OUT BURGER 176 SANTA CLARA CA,6918,($10.48),--
6/27/2022,6/26/2022,SQ *SHAKE SHACK New York NY,6918,($13.27),--
6/28/2022,6/26/2022,THE HOME DEPOT #4001 PORTLAND OR,6918,($114.15),--
6/28/2022,6/26/2022,LOWES #01558* HILLSBORO OR,6918,($493.20),--
6/27/2022,6/25/2022,OLCC STORE 1253 BEAVERTON OR,6918,($7.95),--
6/27/2022,6/25/2022,TUESDAY MORNING # 0395 PORTLAND OR,6918,($26.97),--
6/27/2022,6/25/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($27.80),--
6/27/2022,6/25/2022,HOMEGOODS #433 BEAVERTON OR,6918,($29.99),--
6/27/2022,6/25/2022,TOPGOLF HILLSBORO 027-2 HILLSBORO OR,6918,($131.75),--
6/27/2022,6/25/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($181.26),--
6/27/2022,6/24/2022,"76 - NORTH FIRST UNION, I SAN JOSE CA",6918,($61.38),--
6/27/2022,6/24/2022,PDX AIRPORT PARKING PORTLAND OR,6918,($96.00),--
6/27/2022,6/24/2022,ALASKA AIR 0277774039333 SEATTLE WA,6918,($308.60),--
6/27/2022,6/24/2022,ALASKA AIR 0277774039351 SEATTLE WA,6918,($408.60),--
6/27/2022,6/23/2022,CHEESE STEAK SHOP MILPITAS CA,6918,($17.48),--
6/23/2022,6/22/2022,IN N OUT BURGER 176 SANTA CLARA CA,6918,($10.48),--
6/23/2022,6/22/2022,BEST BUY 00001420 MILPITAS CA,6918,($38.24),--
6/27/2022,6/21/2022,STUMPTOWN PDX - 318 PORTLAND OR,6918,($6.25),--
6/23/2022,6/21/2022,THE HOME DEPOT #0640 SUNNYVALE CA,6918,($49.05),--
6/22/2022,6/21/2022,TRIPLE 7 STATION BEAVERTON OR,6918,($60.44),--
6/21/2022,6/20/2022,SQ *MR BENTO BURGER OS Hillsboro OR,6918,($20.64),--
6/22/2022,6/20/2022,ALASKA AIR 0277773053888 SEATTLE WA,6918,($191.60),--
6/22/2022,6/20/2022,ALASKA AIR 0277773053884 SEATTLE WA,6918,($308.60),--
6/21/2022,6/19/2022,CENTURY THEATRES 483 BEAVERTON OR,6918,($15.30),--
6/20/2022,6/19/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($16.44),--
6/21/2022,6/19/2022,CENTURY THEATRES 483 BEAVERTON OR,6918,($23.00),--
6/20/2022,6/19/2022,SUPERPLAY BEAVERTON OR,6918,($24.50),--
6/20/2022,6/19/2022,SUPERPLAY BEAVERTON OR,6918,($25.00),--
6/21/2022,6/19/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($25.55),--
6/20/2022,6/19/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($25.96),--
6/20/2022,6/19/2022,TST* SouthxNorthwest Vega 206-228-8055 OR,6918,($38.40),--
6/20/2022,6/19/2022,BEST BUY 00004515 BEAVERTON OR,6918,($47.98),--
6/20/2022,6/19/2022,SQ *STUMPTOWN ESCAP 877-417-4551 OR,6918,($69.98),--
6/20/2022,6/18/2022,SQ *RIVERLAND FAMILY FARM Beaverton OR,6918,($5.50),--
6/20/2022,6/18/2022,AMZN Mktp US*A66U60RD3 Amzn.com/bill WA,6918,($102.00),--
6/20/2022,6/18/2022,IKEA PORTLAND PORTLAND OR,6918,($300.11),--
6/20/2022,6/17/2022,CHICK-FIL-A #04048 BEAVERTON OR,6918,($11.37),--
6/20/2022,6/17/2022,PETCO 251 63502512 BEAVERTON OR,6918,($47.12),--
6/20/2022,6/17/2022,FRED-MEYER #0035 BEAVERTON OR,6918,($149.03),--
6/20/2022,6/16/2022,CHICK-FIL-A #04048 BEAVERTON OR,6918,($15.52),--
6/17/2022,6/16/2022,BEAVERTON TOYOTA BEAVERTON OR,6918,($100.00),--
6/16/2022,6/15/2022,F15 CAFE ALOHA OR,6918,($7.98),--
6/17/2022,6/15/2022,SMAAKEN LLC BEAVERTON OR,6918,($17.25),--
6/16/2022,6/15/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($31.31),--
6/16/2022,6/15/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($32.99),--
6/16/2022,6/14/2022,TACO BELL #032943 BEAVERTON OR,6918,($9.38),--
6/15/2022,6/14/2022,RED ROBIN NO 87 HILLSBORO OR,6918,($42.76),--
6/14/2022,6/13/2022,FEDEX OFFIC59000059022 BEAVERTON OR,6918,($0.49),--
6/14/2022,6/13/2022,FEDEX OFFIC59000059022 BEAVERTON OR,6918,($1.28),--
6/14/2022,6/13/2022,SESAME DONUTS ALOHA BEAVERTON OR,6918,($11.75),--
6/15/2022,6/13/2022,THE HOME DEPOT #4010 HILLSBORO OR,6918,($40.45),--
6/13/2022,6/13/2022,NFCU ONLINE CASH ADVANCE VIENNA VA,6918,"($2,000.00)",--
6/14/2022,6/12/2022,LOWES #01558* HILLSBORO OR,6918,$121.12 ,--
6/13/2022,6/12/2022,SUSHI HANA BEAVERTON BEAVERTON OR,6918,($46.80),--
6/13/2022,6/11/2022,SQ *WINTERS FARMS Portland OR,6918,($4.67),--
6/13/2022,6/11/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($5.26),--
6/13/2022,6/11/2022,SQ *RIVERLAND FAMILY FARM CORVALLIS OR,6918,($7.65),--
6/13/2022,6/11/2022,SQ *C'EST SI BON! BISTRO+ Beaverton OR,6918,($8.50),--
6/13/2022,6/11/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($11.50),--
6/13/2022,6/11/2022,Amazon Prime*AS5VG55L3 Amzn.com/bill WA,6918,($14.99),--
6/13/2022,6/11/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($24.00),--
6/13/2022,6/11/2022,BED BATH & BEYOND #445 BEAVERTON OR,6918,($40.48),--
6/13/2022,6/11/2022,MCMENAMINS CEDAR HILLS BEAVERTON OR,6918,($45.00),--
6/13/2022,6/11/2022,TUESDAY MORNING # 0395 PORTLAND OR,6918,($45.96),--
6/13/2022,6/11/2022,CHEVRON 0203375 CEDAR MILL OR,6918,($67.62),--
6/13/2022,6/11/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($79.58),--
6/13/2022,6/10/2022,INTEL RA4 CAFE HILLSBORO OR,6918,($7.98),--
6/9/2022,6/9/2022,Prime Video*I76PH2TN3 888-802-3080 WA,6918,($3.99),--
6/10/2022,6/9/2022,F15 CAFE ALOHA OR,6918,($7.98),--
6/13/2022,6/9/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($14.60),--
6/13/2022,6/9/2022,CHICK-FIL-A #04048 BEAVERTON OR,6918,($19.17),--
6/9/2022,6/8/2022,F15 CAFE ALOHA OR,6918,($7.98),--
6/9/2022,6/8/2022,7-ELEVEN 34135 BEAVERTON OR,6918,($8.89),--
6/9/2022,6/8/2022,FRED-MEYER #0482 BEAVERTON OR,6918,($182.41),--
6/9/2022,6/7/2022,SABOR SALVADORENO PDX BEAVERTON OR,6918,($17.70),--
6/7/2022,6/6/2022,Prime Video*WH0YQ2I63 888-802-3080 WA,6918,($8.99),--
6/8/2022,6/6/2022,DAVES HOT CHICKEN 1022 BEAVERTON OR,6918,($16.28),--
6/7/2022,6/6/2022,NEBULOUS TAPROOM BEAVERTON OR,6918,($25.00),--
6/8/2022,6/6/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($29.90),--
6/7/2022,6/6/2022,AMZN Mktp US*X66873FW3 Amzn.com/bill WA,6918,($59.99),--
6/6/2022,6/5/2022,BED BATH & BEYOND #445 BEAVERTON OR,6918,($105.95),--
6/6/2022,6/4/2022,SQ *RIVERLAND FAMILY FARM Beaverton OR,6918,($5.50),--
6/6/2022,6/4/2022,SQ *GATHERING TOGETHER FA Philomath OR,6918,($9.00),--
6/6/2022,6/4/2022,CHICK-FIL-A #04048 BEAVERTON OR,6918,($23.76),--
6/6/2022,6/4/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($49.63),--
6/6/2022,6/3/2022,TARGET 00003442 BEAVERTON OR,6918,$32.00 ,--
6/6/2022,6/3/2022,F15 CAFE ALOHA OR,6918,($7.98),--
6/6/2022,6/3/2022,OSWEGO GRILL BEAVERTON BEAVERTON OR,6918,($76.55),--
6/6/2022,6/3/2022,LOWES #01558* HILLSBORO OR,6918,($599.25),--
6/3/2022,6/2/2022,POPEYES 11494 ALOHA OR,6918,($11.19),--
6/3/2022,6/2/2022,TACO BELL #2253 BEAVERTON OR,6918,($20.53),--
6/6/2022,6/2/2022,TARGET 00003442 BEAVERTON OR,6918,($219.22),--
6/2/2022,6/1/2022,QDOBA 2315 BEAVERTON OR,6918,($29.50),--
6/3/2022,6/1/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($35.80),--
6/2/2022,6/1/2022,CHEVRON 0203375 CEDAR MILL OR,6918,($57.68),--
6/2/2022,6/1/2022,WARBY PARKER WARBYPARKER.C NY,6918,($165.00),--
5/31/2022,5/31/2022,Prime Video*CE9MQ60V3 888-802-3080 WA,6918,($3.99),--
6/2/2022,5/31/2022,SABOR SALVADORENO PDX BEAVERTON OR,6918,($21.00),--
5/31/2022,5/30/2022,MOB PAYMENT RECEIVED,6918,"$5,079.63 ",--
5/31/2022,5/30/2022,7-ELEVEN 34135 BEAVERTON OR,6918,($2.39),--
6/1/2022,5/30/2022,MENCHIE`S FROZEN YOGURT HILLSBORO OR,6918,($17.72),--
6/1/2022,5/30/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($39.80),--
5/31/2022,5/30/2022,TILLY'S 278 BEAVERTON OR,6918,($221.93),--
5/30/2022,5/29/2022,Prime Video*1X2ZJ84P2 888-802-3080 WA,6918,($10.99),--
5/31/2022,5/29/2022,CPS 921 PORTLAND OR,6918,($14.96),--
5/30/2022,5/29/2022,DICKS SPORTING GOODS#342 TIGARD OR,6918,($184.99),--
5/30/2022,5/28/2022,SQ *RIVERLAND FAMILY FARM Beaverton OR,6918,($9.30),--
5/30/2022,5/28/2022,SQ *CULTURED KINDNESS BEA Beaverton OR,6918,($23.00),--
5/30/2022,5/28/2022,FRED-MEYER #0482 BEAVERTON OR,6918,($107.50),--
5/30/2022,5/27/2022,F15 CAFE ALOHA OR,6918,($7.98),--
5/30/2022,5/27/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($16.00),--
5/30/2022,5/27/2022,KINGPINS - BEAVERTON - BO BEAVERTON OR,6918,($55.97),--
5/30/2022,5/27/2022,PASTINI CEDAR HILLS BEAVERTON OR,6918,($62.10),--
5/27/2022,5/26/2022,HOP FASTPASS 844-694-6722 OR,6918,($28.00),--
5/27/2022,5/26/2022,ZIP THRU GAS SANTA CLARA CA,6918,($75.00),--
5/27/2022,5/26/2022,BEST BUY 00004515 BEAVERTON OR,6918,($696.86),--
5/25/2022,5/25/2022,CHEVRON 0379066 SUNNYVALE CA,6918,($4.22),--
5/26/2022,5/25/2022,IN N OUT BURGER 130 SUNNYVALE CA,6918,($10.91),--
5/24/2022,5/23/2022,TRIMET TVM PORTLAND OR,6918,($2.50),--
5/24/2022,5/23/2022,MOD PIZZA CEDAR HILLS BEAVERTON OR,6918,($32.53),--
5/25/2022,5/23/2022,JD 1144 SANTA CLARA CA,6918,($256.46),--
5/24/2022,5/22/2022,THE HOME DEPOT 4001 PORTLAND OR,6918,($97.01),--
5/23/2022,5/21/2022,TACO BELL #2253 BEAVERTON OR,6918,($18.54),--
5/23/2022,5/21/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($32.10),--
5/23/2022,5/21/2022,THE HOME DEPOT #4001 PORTLAND OR,6918,($43.23),--
5/23/2022,5/21/2022,PETCO 251 63502512 BEAVERTON OR,6918,($70.98),--
5/23/2022,5/21/2022,SQ *HABITAT FOR HUMANITY Beaverton OR,6918,($147.00),--
5/23/2022,5/20/2022,SQ *E-SAN FOODCART BEAVERTON OR,6918,($1.00),--
5/23/2022,5/20/2022,SQ *PRETEA Beaverton OR,6918,($6.35),--
5/23/2022,5/20/2022,SQ *THE MOCKING BIRD BEAV Beaverton OR,6918,($41.40),--
5/23/2022,5/20/2022,THE HOME DEPOT 4001 PORTLAND OR,6918,($216.34),--
5/19/2022,5/19/2022,MOB PAYMENT RECEIVED,6918,"$1,149.39 ",--
5/20/2022,5/19/2022,SABOR SALVADORENOPDX COR AHOLO OR,6918,($22.00),--
5/23/2022,5/19/2022,76 - CENTURY PETROLEUM LL BEAVERTON OR,6918,($56.83),--
5/20/2022,5/19/2022,MOR FURNITURE FR LESS-BB TIGARD OR,6918,"($2,744.99)",--
5/19/2022,5/18/2022,TACO BELL #2253 BEAVERTON OR,6918,($19.53),--
5/19/2022,5/18/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($31.50),--
5/20/2022,5/18/2022,REI #89 HILLSBORO HILLSBORO OR,6918,($149.00),--
5/19/2022,5/17/2022,GOODWILL OF CEDAR HILLS BEAVERTON OR,6918,($7.98),--
5/18/2022,5/17/2022,BAJA FRESH #30598 BEAVERTON OR,6918,($31.85),--
5/19/2022,5/17/2022,VEGGIE BURGER BEAVERTON BEAVERTON OR,6918,($34.50),--
5/18/2022,5/17/2022,PETSMART # 0384 BEAVERTON OR,6918,($63.00),--
5/19/2022,5/17/2022,THE HOME DEPOT 4018 BEAVERTON OR,6918,($232.87),--
5/18/2022,5/17/2022,NEW SEASONS MARKET BEAVERTON OR,6918,($345.24),--
5/16/2022,5/16/2022,MOB PAYMENT RECEIVED,6918,"$3,525.53 ",--
5/17/2022,5/16/2022,7-ELEVEN 37939 PORTLAND OR,6918,($3.88),--
5/18/2022,5/16/2022,TARGET 00003442 BEAVERTON OR,6918,($135.49),--
5/17/2022,5/15/2022,7-ELEVEN 34135 BEAVERTON OR,6918,($7.28),--
5/16/2022,5/15/2022,SQ *ZERO DEGREES BEAVERTO Hillsboro OR,6918,($19.00),--
5/16/2022,5/14/2022,TRIPLE 7 STATION BEAVERTON OR,6918,($50.06),--
5/16/2022,5/14/2022,TRIPLE 7 STATION BEAVERTON OR,6918,($60.00),--
5/16/2022,5/13/2022,LOVE S TRAVEL 00003012 POST FALLS ID,6918,($4.54),--
5/16/2022,5/13/2022,LOVE S TRAVEL 00003012 POST FALLS ID,6918,($10.65),--
5/16/2022,5/13/2022,LOVE S TRAVEL 00003012 POST FALLS ID,6918,($125.00),--
5/16/2022,5/13/2022,TARGET 00009100 BEAVERTON OR,6918,($158.88),--
5/13/2022,5/12/2022,PILOT_00762 GILLETTE WY,6918,($2.92),--
5/16/2022,5/12/2022,EXXONMOBIL 45941986 WHITEHALL MT,6918,($3.35),--
5/13/2022,5/12/2022,PILOT 00007625 GILLETTE WY,6918,($4.88),--
5/13/2022,5/12/2022,LOVE S TRAVEL 00006023 BOX ELDER SD,6918,($6.05),--
5/16/2022,5/12/2022,EXXONMOBIL 45941986 WHITEHALL MT,6918,($6.17),--
5/13/2022,5/12/2022,HARDEE'S 602 BOX ELDER SD,6918,($9.18),--
5/13/2022,5/12/2022,CONOCO - BILLINGS 4 1044 BILLINGS MT,6918,($14.65),--
5/13/2022,5/12/2022,PILOT_00762 GILLETTE WY,6918,($79.58),--
5/13/2022,5/12/2022,LOVE S TRAVEL 00006023 BOX ELDER SD,6918,($123.13),--
5/16/2022,5/12/2022,EXXONMOBIL 45941986 WHITEHALL MT,6918,($125.00),--
5/13/2022,5/12/2022,CONOCO - BILLINGS 4 1044 BILLINGS MT,6918,($132.96),--
5/12/2022,5/11/2022,HOLIDAY STATIONS 0490 MITCHELL SD,6918,($2.86),--
5/12/2022,5/11/2022,HOLIDAY STATIONS 0490 MITCHELL SD,6918,($4.88),--
5/13/2022,5/11/2022,LOVE S TRAVEL 00007880 NEW FLORENCE MO,6918,($8.75),--
5/11/2022,5/11/2022,LOVE'S #348 CALVERT CITY KY,6918,($10.49),--
5/12/2022,5/11/2022,Amazon Prime*132H50D82 Amzn.com/bill WA,6918,($16.00),--
5/11/2022,5/11/2022,LOVE'S #348 CALVERT CITY KY,6918,($19.64),--
5/13/2022,5/11/2022,CASEYS #1330 HAMBURG IA,6918,($24.57),--
5/13/2022,5/11/2022,CASEYS #1330 HAMBURG IA,6918,($35.28),--
5/13/2022,5/11/2022,LOVE S TRAVEL 00007880 NEW FLORENCE MO,6918,($117.54),--
5/13/2022,5/11/2022,CASEYS #1330 HAMBURG IA,6918,($125.00),--
5/11/2022,5/11/2022,LOVE'S #348 CALVERT CITY KY,6918,($125.00),--
5/12/2022,5/11/2022,HOLIDAY STATIONS 0490 MITCHELL SD,6918,($125.14),--
5/11/2022,5/10/2022,BP#5986765LEE FOOD MART KNOXVILLE TN,6918,($10.24),--
5/11/2022,5/10/2022,TARGET 00021089 GREENSBORO NC,6918,($108.67),--
5/11/2022,5/10/2022,BP#5986765LEE FOOD MART KNOXVILLE TN,6918,($125.00),--
5/10/2022,5/9/2022,TARGET 00010785 GREENSBORO NC,6918,($50.94),--
5/9/2022,5/8/2022,WM SUPERCENTER #1498 GREENSBORO NC,6918,($64.51),--
